date,precipitation,temp_max,temp_min,wind,weather,temperature,temperature.1,temperature.2,temperature.3,temperature.4,temperature.5,temperature.6,temperature.7,temperature.8,temperature.9,temperature.10,temperature.11,temperature.12,temperature.13,temperature.14,temperature
2014-01-17,0.0,5.6,2.8,2.3,sun,7.800000000000001,4.199999999999999,4.199999999999999,4.199999999999999,4.199999999999999,4.199999999999999,4.199999999999999,4.199999999999999,4.199999999999999,4.199999999999999,4.199999999999999,4.199999999999999,4.199999999999999,4.199999999999999,4.199999999999999,4.199999999999999
2014-01-18,0.0,9.4,0.6,2.2,sun,6.7,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2014-01-19,0.0,6.1,3.3,2.5,sun,8.05,4.699999999999999,4.699999999999999,4.699999999999999,4.699999999999999,4.699999999999999,4.699999999999999,4.699999999999999,4.699999999999999,4.699999999999999,4.699999999999999,4.699999999999999,4.699999999999999,4.699999999999999,4.699999999999999,4.699999999999999
2014-01-20,0.0,10.0,2.8,2.2,sun,7.800000000000001,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4
2014-01-21,0.0,10.0,1.7,1.5,sun,7.25,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85
2014-01-22,0.5,9.4,5.6,2.6,rain,9.2,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
2014-01-23,0.0,10.0,2.8,5.2,fog,7.800000000000001,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4
2014-01-24,0.0,12.8,1.1,1.9,sun,6.95,6.95,6.95,6.95,6.95,6.95,6.95,6.95,6.95,6.95,6.95,6.95,6.95,6.95,6.95,6.95
2014-01-25,0.0,12.2,1.1,0.8,sun,6.95,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.6499999999999995
2014-01-26,0.0,8.3,0.6,1.3,sun,6.7,4.45,4.45,4.45,4.45,4.45,4.45,4.45,4.45,4.45,4.45,4.45,4.45,4.45,4.45,4.45
2014-01-27,0.0,9.4,1.7,1.3,sun,7.25,5.55,5.55,5.55,5.55,5.55,5.55,5.55,5.55,5.55,5.55,5.55,5.55,5.55,5.55,5.55
2014-01-28,8.9,11.1,6.1,1.6,rain,9.45,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6
2014-01-29,21.6,11.1,7.2,3.4,rain,10.0,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15
2014-01-30,0.0,8.3,6.1,6.4,sun,9.45,7.2,7.2,7.2,7.2,7.2,7.2,7.2,7.2,7.2,7.2,7.2,7.2,7.2,7.2,7.2
2014-01-31,2.3,7.8,5.6,2.6,rain,9.2,6.699999999999999,6.699999999999999,6.699999999999999,6.699999999999999,6.699999999999999,6.699999999999999,6.699999999999999,6.699999999999999,6.699999999999999,6.699999999999999,6.699999999999999,6.699999999999999,6.699999999999999,6.699999999999999,6.699999999999999
2014-02-01,2.0,7.8,2.8,0.8,rain,7.800000000000001,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3
2014-02-02,0.0,8.9,1.1,2.5,sun,6.95,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2014-02-03,0.0,5.0,0.0,4.3,sun,6.4,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
2014-02-04,0.0,2.8,-2.1,4.7,sun,5.3500000000000005,0.3499999999999998,0.3499999999999998,0.3499999999999998,0.3499999999999998,0.3499999999999998,0.3499999999999998,0.3499999999999998,0.3499999999999998,0.3499999999999998,0.3499999999999998,0.3499999999999998,0.3499999999999998,0.3499999999999998,0.3499999999999998,0.34999999999999987
2014-02-05,0.0,-0.5,-5.5,6.6,sun,3.65,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
2014-02-06,0.0,-1.6,-6.0,4.5,sun,3.4000000000000004,-3.8,-3.8,-3.8,-3.8,-3.8,-3.8,-3.8,-3.8,-3.8,-3.8,-3.8,-3.8,-3.8,-3.8,-3.8
2014-02-07,0.0,3.3,-4.9,4.2,sun,3.95,-0.8000000000000003,-0.8000000000000003,-0.8000000000000003,-0.8000000000000003,-0.8000000000000003,-0.8000000000000003,-0.8000000000000003,-0.8000000000000003,-0.8000000000000003,-0.8000000000000003,-0.8000000000000003,-0.8000000000000003,-0.8000000000000003,-0.8000000000000003,-0.8000000000000003
2014-02-08,5.1,5.6,-0.5,4.6,snow,6.15,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55
2014-02-09,0.5,3.9,0.0,2.4,rain,6.4,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95
2014-02-10,18.3,10.0,2.2,4.7,rain,7.5,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1
2014-02-11,17.0,12.2,5.6,3.8,rain,9.2,8.899999999999999,8.899999999999999,8.899999999999999,8.899999999999999,8.899999999999999,8.899999999999999,8.899999999999999,8.899999999999999,8.899999999999999,8.899999999999999,8.899999999999999,8.899999999999999,8.899999999999999,8.899999999999999,8.899999999999999
2014-02-12,4.6,12.2,7.2,6.4,rain,10.0,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7
2014-02-13,1.8,12.8,7.8,6.3,rain,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3
2014-02-14,9.4,11.7,6.1,6.4,rain,9.45,8.899999999999999,8.899999999999999,8.899999999999999,8.899999999999999,8.899999999999999,8.899999999999999,8.899999999999999,8.899999999999999,8.899999999999999,8.899999999999999,8.899999999999999,8.899999999999999,8.899999999999999,8.899999999999999,8.899999999999999
2014-02-15,11.7,11.1,5.0,5.1,rain,8.9,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05
2014-02-16,26.4,9.4,3.9,7.9,rain,8.35,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.65
2014-02-17,14.5,8.3,4.4,5.5,rain,8.600000000000001,6.3500000000000005,6.3500000000000005,6.3500000000000005,6.3500000000000005,6.3500000000000005,6.3500000000000005,6.3500000000000005,6.3500000000000005,6.3500000000000005,6.3500000000000005,6.3500000000000005,6.3500000000000005,6.3500000000000005,6.3500000000000005,6.3500000000000005
2014-02-18,15.2,8.9,5.0,6.2,rain,8.9,6.95,6.95,6.95,6.95,6.95,6.95,6.95,6.95,6.95,6.95,6.95,6.95,6.95,6.95,6.95
2014-02-19,1.0,8.3,3.9,6.0,rain,8.35,6.1000000000000005,6.1000000000000005,6.1000000000000005,6.1000000000000005,6.1000000000000005,6.1000000000000005,6.1000000000000005,6.1000000000000005,6.1000000000000005,6.1000000000000005,6.1000000000000005,6.1000000000000005,6.1000000000000005,6.1000000000000005,6.1000000000000005
2014-02-20,3.0,10.0,5.6,6.9,rain,9.2,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8
2014-02-21,2.8,6.7,3.9,2.9,rain,8.35,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3
2014-02-22,2.5,5.6,2.8,3.1,rain,7.800000000000001,4.199999999999999,4.199999999999999,4.199999999999999,4.199999999999999,4.199999999999999,4.199999999999999,4.199999999999999,4.199999999999999,4.199999999999999,4.199999999999999,4.199999999999999,4.199999999999999,4.199999999999999,4.199999999999999,4.199999999999999
2014-02-23,6.1,7.2,3.9,2.6,rain,8.35,5.55,5.55,5.55,5.55,5.55,5.55,5.55,5.55,5.55,5.55,5.55,5.55,5.55,5.55,5.55
2014-02-24,13.0,6.7,3.3,3.2,rain,8.05,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2014-02-25,0.3,12.2,3.9,4.5,rain,8.35,8.049999999999999,8.049999999999999,8.049999999999999,8.049999999999999,8.049999999999999,8.049999999999999,8.049999999999999,8.049999999999999,8.049999999999999,8.049999999999999,8.049999999999999,8.049999999999999,8.049999999999999,8.049999999999999,8.049999999999999
2014-02-26,0.0,13.9,5.6,2.5,sun,9.2,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75
2014-02-27,0.0,12.8,4.4,2.3,sun,8.600000000000001,8.600000000000001,8.600000000000001,8.600000000000001,8.600000000000001,8.600000000000001,8.600000000000001,8.600000000000001,8.600000000000001,8.600000000000001,8.600000000000001,8.600000000000001,8.600000000000001,8.600000000000001,8.600000000000001,8.600000000000001
2014-02-28,0.0,14.4,4.4,5.9,sun,8.600000000000001,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4
2014-03-01,0.5,7.2,4.4,4.7,rain,8.600000000000001,5.800000000000001,5.800000000000001,5.800000000000001,5.800000000000001,5.800000000000001,5.800000000000001,5.800000000000001,5.800000000000001,5.800000000000001,5.800000000000001,5.800000000000001,5.800000000000001,5.800000000000001,5.800000000000001,5.800000000000001
2014-03-02,19.1,11.1,2.8,5.7,rain,7.800000000000001,6.949999999999999,6.949999999999999,6.949999999999999,6.949999999999999,6.949999999999999,6.949999999999999,6.949999999999999,6.949999999999999,6.949999999999999,6.949999999999999,6.949999999999999,6.949999999999999,6.949999999999999,6.949999999999999,6.949999999999999
2014-03-03,10.7,14.4,8.9,5.1,rain,10.85,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65
2014-03-04,16.5,13.9,7.8,3.9,rain,10.3,10.85,10.85,10.85,10.85,10.85,10.85,10.85,10.85,10.85,10.85,10.85,10.85,10.85,10.85,10.85
2014-03-05,46.7,15.6,10.6,3.9,rain,11.7,13.1,13.1,13.1,13.1,13.1,13.1,13.1,13.1,13.1,13.1,13.1,13.1,13.1,13.1,13.1
2014-03-06,3.0,13.3,10.0,6.2,rain,11.4,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65
2014-03-07,0.0,15.6,8.9,4.2,sun,10.85,12.25,12.25,12.25,12.25,12.25,12.25,12.25,12.25,12.25,12.25,12.25,12.25,12.25,12.25,12.25
2014-03-08,32.3,12.8,6.7,2.7,rain,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75
2014-03-09,4.3,15.0,9.4,4.3,rain,11.1,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2
2014-03-10,18.8,12.2,6.1,2.2,rain,9.45,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.149999999999999
2014-03-11,0.0,14.4,4.4,2.3,fog,8.600000000000001,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4
2014-03-12,0.0,16.1,3.3,1.9,fog,8.05,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.700000000000001
2014-03-13,0.5,13.9,5.0,2.5,rain,8.9,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45
2014-03-14,6.9,14.4,8.3,6.1,rain,10.55,11.35,11.35,11.35,11.35,11.35,11.35,11.35,11.35,11.35,11.35,11.35,11.35,11.35,11.35,11.350000000000001
2014-03-15,8.1,16.7,4.4,3.0,rain,8.600000000000001,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55
2014-03-16,27.7,10.6,4.4,3.8,rain,8.600000000000001,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
2014-03-17,0.3,10.0,2.8,3.2,rain,7.800000000000001,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4
2014-03-18,0.0,10.0,3.3,1.6,sun,8.05,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.65
2014-03-19,0.5,11.1,3.3,5.1,rain,8.05,7.199999999999999,7.199999999999999,7.199999999999999,7.199999999999999,7.199999999999999,7.199999999999999,7.199999999999999,7.199999999999999,7.199999999999999,7.199999999999999,7.199999999999999,7.199999999999999,7.199999999999999,7.199999999999999,7.199999999999999
2014-03-20,0.0,11.1,1.7,3.0,sun,7.25,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.3999999999999995
2014-03-21,0.0,10.6,2.8,3.8,sun,7.800000000000001,6.699999999999999,6.699999999999999,6.699999999999999,6.699999999999999,6.699999999999999,6.699999999999999,6.699999999999999,6.699999999999999,6.699999999999999,6.699999999999999,6.699999999999999,6.699999999999999,6.699999999999999,6.699999999999999,6.699999999999999
2014-03-22,0.0,11.1,1.1,1.8,sun,6.95,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1
2014-03-23,0.0,12.8,4.4,3.3,sun,8.600000000000001,8.600000000000001,8.600000000000001,8.600000000000001,8.600000000000001,8.600000000000001,8.600000000000001,8.600000000000001,8.600000000000001,8.600000000000001,8.600000000000001,8.600000000000001,8.600000000000001,8.600000000000001,8.600000000000001,8.600000000000001
2014-03-24,0.0,18.9,2.8,2.2,sun,7.800000000000001,10.85,10.85,10.85,10.85,10.85,10.85,10.85,10.85,10.85,10.85,10.85,10.85,10.85,10.85,10.85
2014-03-25,4.1,13.9,6.7,4.4,rain,9.75,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3
2014-03-26,3.6,11.1,5.6,2.4,rain,9.2,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35
2014-03-27,0.3,12.2,6.7,2.8,rain,9.75,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45
2014-03-28,22.1,11.7,7.2,3.9,rain,10.0,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45
2014-03-29,14.0,11.7,7.2,5.1,rain,10.0,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45
2014-03-30,0.0,11.1,5.0,5.1,sun,8.9,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05
2014-03-31,0.0,15.6,2.2,3.8,sun,7.5,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9
2014-04-01,0.0,14.4,6.7,2.8,sun,9.75,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55
2014-04-02,0.0,14.4,5.6,4.2,sun,9.2,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2014-04-03,2.5,13.3,6.1,3.9,rain,9.45,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7
2014-04-04,0.0,12.8,6.1,4.7,sun,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45
2014-04-05,4.6,11.7,7.8,4.3,rain,10.3,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75
2014-04-06,0.0,13.9,8.3,2.6,sun,10.55,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.100000000000001
2014-04-07,0.0,21.1,9.4,2.5,sun,11.1,15.25,15.25,15.25,15.25,15.25,15.25,15.25,15.25,15.25,15.25,15.25,15.25,15.25,15.25,15.25
2014-04-08,4.6,15.6,8.3,4.2,rain,10.55,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95
2014-04-09,0.0,14.4,6.7,2.9,sun,9.75,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55
2014-04-10,0.0,15.0,6.7,3.6,sun,9.75,10.85,10.85,10.85,10.85,10.85,10.85,10.85,10.85,10.85,10.85,10.85,10.85,10.85,10.85,10.85
2014-04-11,0.0,17.2,5.0,2.8,sun,8.9,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1
2014-04-12,0.0,16.1,7.8,4.4,sun,10.3,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.950000000000001
2014-04-13,0.0,20.6,5.6,3.1,sun,9.2,13.1,13.1,13.1,13.1,13.1,13.1,13.1,13.1,13.1,13.1,13.1,13.1,13.1,13.1,13.100000000000001
2014-04-14,0.0,20.0,5.6,2.6,sun,9.2,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8
2014-04-15,0.5,14.4,7.8,4.0,rain,10.3,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1
2014-04-16,10.9,11.1,8.9,4.6,rain,10.85,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2014-04-17,18.5,11.7,7.2,4.7,rain,10.0,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45
2014-04-18,0.0,14.4,5.6,3.8,sun,9.2,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2014-04-19,13.7,11.7,5.6,4.7,rain,9.2,8.649999999999999,8.649999999999999,8.649999999999999,8.649999999999999,8.649999999999999,8.649999999999999,8.649999999999999,8.649999999999999,8.649999999999999,8.649999999999999,8.649999999999999,8.649999999999999,8.649999999999999,8.649999999999999,8.649999999999999
2014-04-20,0.0,15.6,5.6,2.7,sun,9.2,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6
2014-04-21,5.1,17.2,7.8,2.5,rain,10.3,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
2014-04-22,14.2,12.2,5.0,4.2,rain,8.9,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6
2014-04-23,8.9,11.7,6.1,5.0,rain,9.45,8.899999999999999,8.899999999999999,8.899999999999999,8.899999999999999,8.899999999999999,8.899999999999999,8.899999999999999,8.899999999999999,8.899999999999999,8.899999999999999,8.899999999999999,8.899999999999999,8.899999999999999,8.899999999999999,8.899999999999999
2014-04-24,12.4,13.9,6.1,5.3,rain,9.45,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2014-04-25,0.0,14.4,5.6,2.3,sun,9.2,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2014-04-26,3.3,15.0,5.6,3.9,rain,9.2,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3
2014-04-27,6.9,11.1,6.1,5.8,rain,9.45,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6
2014-04-28,0.0,16.1,4.4,2.6,sun,8.600000000000001,10.25,10.25,10.25,10.25,10.25,10.25,10.25,10.25,10.25,10.25,10.25,10.25,10.25,10.25,10.25
2014-04-29,0.0,25.0,9.4,2.3,sun,11.1,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2
2014-04-30,0.0,27.8,9.4,3.9,sun,11.1,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6
2014-05-01,0.0,29.4,11.1,3.0,sun,11.95,20.25,20.25,20.25,20.25,20.25,20.25,20.25,20.25,20.25,20.25,20.25,20.25,20.25,20.25,20.25
2014-05-02,0.0,18.3,10.6,4.7,sun,11.7,14.45,14.45,14.45,14.45,14.45,14.45,14.45,14.45,14.45,14.45,14.45,14.45,14.45,14.45,14.45
2014-05-03,33.3,15.0,8.9,3.4,rain,10.85,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95
2014-05-04,16.0,14.4,8.9,4.2,rain,10.85,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65
2014-05-05,5.1,15.6,9.4,3.8,rain,11.1,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
2014-05-06,0.0,16.7,8.3,2.6,sun,10.55,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
2014-05-07,0.0,18.3,7.2,1.7,sun,10.0,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75
2014-05-08,13.7,13.9,9.4,3.4,rain,11.1,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65
2014-05-09,2.0,13.3,7.2,5.6,rain,10.0,10.25,10.25,10.25,10.25,10.25,10.25,10.25,10.25,10.25,10.25,10.25,10.25,10.25,10.25,10.25
2014-05-10,0.5,15.6,7.2,2.1,rain,10.0,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4
2014-05-11,0.0,18.9,8.3,1.7,sun,10.55,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6
2014-05-12,0.0,24.4,9.4,2.7,sun,11.1,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9
2014-05-13,0.0,26.7,12.8,3.8,sun,12.8,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75
2014-05-14,0.0,27.8,13.3,3.3,sun,13.05,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55
2014-05-15,0.0,26.7,12.8,3.0,sun,12.8,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75
2014-05-16,0.0,20.0,11.7,4.1,sun,12.25,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85
2014-05-17,0.0,20.0,11.7,3.2,sun,12.25,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85
2014-05-18,0.0,20.0,10.6,3.2,sun,11.7,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3
2014-05-19,0.0,21.1,10.0,2.2,sun,11.4,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55,15.55
2014-05-20,0.0,22.2,10.0,2.7,sun,11.4,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1
2014-05-21,0.0,20.0,10.6,1.7,sun,11.7,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3
2014-05-22,0.0,24.4,11.7,2.5,sun,12.25,18.05,18.05,18.05,18.05,18.05,18.05,18.05,18.05,18.05,18.05,18.05,18.05,18.05,18.05,18.049999999999997
2014-05-23,3.8,20.0,12.8,4.0,rain,12.8,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4
2014-05-24,0.0,18.3,11.1,2.4,sun,11.95,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7
2014-05-25,5.6,15.0,10.6,1.4,rain,11.7,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8
2014-05-26,0.0,18.3,11.1,4.5,sun,11.95,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7
2014-05-27,0.0,20.0,10.0,2.5,sun,11.4,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
2014-05-28,0.0,18.9,10.0,3.4,sun,11.4,14.45,14.45,14.45,14.45,14.45,14.45,14.45,14.45,14.45,14.45,14.45,14.45,14.45,14.45,14.45
2014-05-29,0.0,18.9,11.1,4.3,sun,11.95,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
2014-05-30,0.0,20.6,8.9,4.5,sun,10.85,14.75,14.75,14.75,14.75,14.75,14.75,14.75,14.75,14.75,14.75,14.75,14.75,14.75,14.75,14.75
2014-05-31,0.0,23.3,10.0,2.2,sun,11.4,16.65,16.65,16.65,16.65,16.65,16.65,16.65,16.65,16.65,16.65,16.65,16.65,16.65,16.65,16.65
2014-06-01,0.0,22.2,10.6,2.3,sun,11.7,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4
2014-06-02,0.0,23.3,11.1,2.4,sun,11.95,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2
2014-06-03,0.0,18.3,11.1,3.2,sun,11.95,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7
2014-06-04,0.0,19.4,10.0,2.6,sun,11.4,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7
